19  37  19
      0.00000      5.00000      10.0000      15.0000      20.0000      25.0000
      30.0000      35.0000      40.0000      45.0000      50.0000      55.0000
      60.0000      65.0000      70.0000      75.0000      80.0000      85.0000
      90.0000
      0.00000      5.00000      10.0000      15.0000      20.0000      25.0000
      30.0000      35.0000      40.0000      45.0000      50.0000      55.0000
      60.0000      65.0000      70.0000      75.0000      80.0000      85.0000
      90.0000      95.0000      100.000      105.000      110.000      115.000
      120.000      125.000      130.000      135.000      140.000      145.000
      150.000      155.000      160.000      165.000      170.000      175.000
      180.000
      0.00000      5.00000      10.0000      15.0000      20.0000      25.0000
      30.0000      35.0000      40.0000      45.0000      50.0000      55.0000
      60.0000      65.0000      70.0000      75.0000      80.0000      85.0000
      90.0000
   0.00620800   0.00620860   0.00621094   0.00621673   0.00622892   0.00625204
   0.00629258   0.00635968   0.00646629   0.00663114   0.00688203   0.00726213
   0.00784246   0.00874894    0.0102292    0.0128491    0.0182491    0.0340192
     0.196707
   0.00620800   0.00620860   0.00621094   0.00621673   0.00622892   0.00625204
   0.00629258   0.00635968   0.00646629   0.00663114   0.00688203   0.00726213
   0.00784246   0.00874894    0.0102292    0.0128491    0.0182491    0.0340192
     0.196707
   0.00620800   0.00620860   0.00621094   0.00621673   0.00622892   0.00625204
   0.00629258   0.00635968   0.00646629   0.00663114   0.00688203   0.00726213
   0.00784246   0.00874894    0.0102292    0.0128491    0.0182491    0.0340192
     0.196707
   0.00620800   0.00620860   0.00621094   0.00621673   0.00622892   0.00625204
   0.00629258   0.00635968   0.00646629   0.00663114   0.00688203   0.00726213
   0.00784246   0.00874894    0.0102292    0.0128491    0.0182491    0.0340192
     0.196707
   0.00620800   0.00620860   0.00621094   0.00621673   0.00622892   0.00625204
   0.00629258   0.00635968   0.00646629   0.00663114   0.00688203   0.00726213
   0.00784246   0.00874894    0.0102292    0.0128491    0.0182491    0.0340192
     0.196707
   0.00620800   0.00620860   0.00621094   0.00621673   0.00622892   0.00625204
   0.00629258   0.00635968   0.00646629   0.00663114   0.00688203   0.00726213
   0.00784246   0.00874894    0.0102292    0.0128491    0.0182491    0.0340192
     0.196707
   0.00620800   0.00620860   0.00621094   0.00621673   0.00622892   0.00625204
   0.00629258   0.00635968   0.00646629   0.00663114   0.00688203   0.00726213
   0.00784246   0.00874894    0.0102292    0.0128491    0.0182491    0.0340192
     0.196707
   0.00620800   0.00620860   0.00621094   0.00621673   0.00622892   0.00625204
   0.00629258   0.00635968   0.00646629   0.00663114   0.00688203   0.00726213
   0.00784246   0.00874894    0.0102292    0.0128491    0.0182491    0.0340192
     0.196707
   0.00620800   0.00620860   0.00621094   0.00621673   0.00622892   0.00625204
   0.00629258   0.00635968   0.00646629   0.00663114   0.00688203   0.00726213
   0.00784246   0.00874894    0.0102292    0.0128491    0.0182491    0.0340192
     0.196707
   0.00620800   0.00620860   0.00621094   0.00621673   0.00622892   0.00625204
   0.00629258   0.00635968   0.00646629   0.00663114   0.00688203   0.00726213
   0.00784246   0.00874894    0.0102292    0.0128491    0.0182491    0.0340192
     0.196707
   0.00620800   0.00620860   0.00621094   0.00621673   0.00622892   0.00625204
   0.00629258   0.00635968   0.00646629   0.00663114   0.00688203   0.00726213
   0.00784246   0.00874894    0.0102292    0.0128491    0.0182491    0.0340192
     0.196707
   0.00620800   0.00620860   0.00621094   0.00621673   0.00622892   0.00625204
   0.00629258   0.00635968   0.00646629   0.00663114   0.00688203   0.00726213
   0.00784246   0.00874894    0.0102292    0.0128491    0.0182491    0.0340192
     0.196707
   0.00620800   0.00620860   0.00621094   0.00621673   0.00622892   0.00625204
   0.00629258   0.00635968   0.00646629   0.00663114   0.00688203   0.00726213
   0.00784246   0.00874894    0.0102292    0.0128491    0.0182491    0.0340192
     0.196707
   0.00620800   0.00620860   0.00621094   0.00621673   0.00622892   0.00625204
   0.00629258   0.00635968   0.00646629   0.00663114   0.00688203   0.00726213
   0.00784246   0.00874894    0.0102292    0.0128491    0.0182491    0.0340192
     0.196707
   0.00620800   0.00620860   0.00621094   0.00621673   0.00622892   0.00625204
   0.00629258   0.00635968   0.00646629   0.00663114   0.00688203   0.00726213
   0.00784246   0.00874894    0.0102292    0.0128491    0.0182491    0.0340192
     0.196707
   0.00620800   0.00620860   0.00621094   0.00621673   0.00622892   0.00625204
   0.00629258   0.00635968   0.00646629   0.00663114   0.00688203   0.00726213
   0.00784246   0.00874894    0.0102292    0.0128491    0.0182491    0.0340192
     0.196707
   0.00620800   0.00620860   0.00621094   0.00621673   0.00622892   0.00625204
   0.00629258   0.00635968   0.00646629   0.00663114   0.00688203   0.00726213
   0.00784246   0.00874894    0.0102292    0.0128491    0.0182491    0.0340192
     0.196707
   0.00620800   0.00620860   0.00621094   0.00621673   0.00622892   0.00625204
   0.00629258   0.00635968   0.00646629   0.00663114   0.00688203   0.00726213
   0.00784246   0.00874894    0.0102292    0.0128491    0.0182491    0.0340192
     0.196707
   0.00620800   0.00620860   0.00621094   0.00621673   0.00622892   0.00625204
   0.00629258   0.00635968   0.00646629   0.00663114   0.00688203   0.00726213
   0.00784246   0.00874894    0.0102292    0.0128491    0.0182491    0.0340192
     0.196707
   0.00620800   0.00620860   0.00621094   0.00621673   0.00622892   0.00625204
   0.00629258   0.00635968   0.00646629   0.00663114   0.00688203   0.00726213
   0.00784246   0.00874894    0.0102292    0.0128491    0.0182491    0.0340192
     0.196707
   0.00620800   0.00620860   0.00621094   0.00621673   0.00622892   0.00625204
   0.00629258   0.00635968   0.00646629   0.00663114   0.00688203   0.00726213
   0.00784246   0.00874894    0.0102292    0.0128491    0.0182491    0.0340192
     0.196707
   0.00620800   0.00620860   0.00621094   0.00621673   0.00622892   0.00625204
   0.00629258   0.00635968   0.00646629   0.00663114   0.00688203   0.00726213
   0.00784246   0.00874894    0.0102292    0.0128491    0.0182491    0.0340192
     0.196707
   0.00620800   0.00620860   0.00621094   0.00621673   0.00622892   0.00625204
   0.00629258   0.00635968   0.00646629   0.00663114   0.00688203   0.00726213
   0.00784246   0.00874894    0.0102292    0.0128491    0.0182491    0.0340192
     0.196707
   0.00620800   0.00620860   0.00621094   0.00621673   0.00622892   0.00625204
   0.00629258   0.00635968   0.00646629   0.00663114   0.00688203   0.00726213
